---,X,Y,Z
2.500185,-70.000000,0.000000,90.000000
2.516853,-70.000000,0.000000,90.000000
2.53352,-70.000000,0.000000,90.000000
2.550188,-70.000000,0.000000,90.000000
2.566856,-70.000000,0.000000,90.000000
2.583523,-70.000000,0.000000,90.000000
2.60019,-70.000000,0.000000,90.000000
2.616858,-70.000000,0.000000,90.000000
2.633525,-70.000000,0.000000,90.000000
2.650192,-70.000000,0.000000,90.000000
2.666861,-70.000000,0.000000,90.000000
2.683528,-70.000000,0.000000,90.000000
2.700195,-70.000000,0.000000,90.000000
2.716862,-70.000000,0.000000,90.000000
2.73353,-70.000000,0.000000,90.000000
2.750197,-70.000000,0.000000,90.000000
2.766865,-70.000000,0.000000,90.000000
2.783533,-70.000000,0.000000,90.000000
2.800201,-70.000000,0.000000,90.000000
2.816868,-70.000000,0.000000,90.000000
2.833535,-70.000000,0.000000,90.000000
2.850203,-70.000000,0.000000,90.000000
2.86687,-70.000000,0.000000,90.000000
2.883538,-70.000000,0.000000,90.000000
2.900204,-70.000000,0.000000,90.000000
2.916872,-70.000000,0.000000,90.000000
2.93354,-70.000000,0.000000,90.000000
2.950207,-70.000000,0.000000,90.000000
2.966875,-70.000000,0.000000,90.000000
2.983543,-70.000000,0.000000,90.000000
3.00021,-70.000000,0.000000,90.000000
3.016877,-70.000000,0.000000,90.000000
3.033544,-70.000000,0.000000,90.000000
3.050211,-70.000000,0.000000,90.000000
3.066879,-70.000000,0.000000,90.000000
3.083547,-70.000000,0.000000,90.000000
3.100214,-70.000000,0.000000,90.000000
3.116882,-70.000000,0.000000,90.000000
3.13355,-70.000000,0.000000,90.000000
3.150218,-70.000000,0.000000,90.000000
3.166885,-70.000000,0.000000,90.000000
3.183553,-70.000000,0.000000,90.000000
3.20022,-70.000000,0.000000,90.000000
3.216888,-70.000000,0.000000,90.000000
3.233555,-70.000000,0.000000,90.000000
3.250223,-70.000000,0.000000,90.000000
3.266891,-70.000000,0.000000,90.000000
3.283559,-70.000000,0.000000,90.000000
3.300227,-70.000000,0.000000,90.000000
3.316894,-70.000000,0.000000,90.000000
3.333561,-70.000000,0.000000,90.000000
3.350229,-70.000000,0.000000,90.000000
3.366896,-70.000000,0.000000,90.000000
3.383564,-70.000000,0.000000,90.000000
3.400232,-70.000000,0.000000,90.000000
3.416899,-70.000000,0.000000,90.000000
3.433567,-70.000000,0.000000,90.000000
3.450234,-70.000000,0.000000,90.000000
3.466902,-70.000000,0.000000,90.000000
3.483569,-70.000000,0.000000,90.000000
3.500237,-70.000000,0.000000,90.000000
3.516904,-70.000000,0.000000,90.000000
3.533571,-70.000000,0.000000,90.000000
3.550239,-70.000000,0.000000,90.000000
3.566907,-70.000000,0.000000,90.000000
3.583575,-70.000000,0.000000,90.000000
3.600243,-70.000000,0.000000,90.000000
3.61692,-70.000000,0.000000,90.000000
3.633587,-70.000000,0.000000,90.000000
3.650255,-70.000000,0.000000,90.000000
3.666922,-70.000000,0.000000,90.000000
3.683589,-70.000000,0.000000,90.000000
3.700257,-70.000000,0.000000,90.000000
3.716925,-70.000000,0.000000,90.000000
3.733609,-70.000000,0.000000,90.000000
3.750277,-70.000000,0.000000,90.000000
3.766945,-70.000000,0.000000,90.000000
3.783612,-70.000000,0.000000,90.000000
3.800279,-70.000000,0.000000,90.000000
3.816947,-70.000000,0.000000,90.000000
3.833615,-70.000000,0.000000,90.000000
3.850282,-70.000000,0.000000,90.000000
3.866949,-70.000000,0.000000,90.000000
3.883616,-70.000000,0.000000,90.000000
3.900284,-70.000000,0.000000,90.000000
3.916951,-70.000000,0.000000,90.000000
3.933619,-70.000000,0.000000,90.000000
3.950287,-70.000000,0.000000,90.000000
3.966954,-70.000000,0.000000,90.000000
3.983622,-70.000000,0.000000,90.000000
4.000289,-70.000000,0.000000,90.000000
4.016956,-70.000000,0.000000,90.000000
4.033625,-70.000000,0.000000,90.000000
4.050292,-70.000000,0.000000,90.000000
4.066959,-70.000000,0.000000,90.000000
4.083627,-70.000000,0.000000,90.000000
4.100295,-70.000000,0.000000,90.000000
4.116962,-70.000000,0.000000,90.000000
4.133629,-70.000000,0.000000,90.000000
4.150298,-70.000000,0.000000,90.000000
4.166965,-70.000000,0.000000,90.000000
4.183632,-70.000000,0.000000,90.000000
4.200299,-70.000000,0.000000,90.000000
4.216966,-70.000000,0.000000,90.000000
4.233633,-70.000000,0.000000,90.000000
4.250301,-70.000000,0.000000,90.000000
4.266969,-70.000000,0.000000,90.000000
4.283637,-70.000000,0.000000,90.000000
4.300304,-70.000000,0.000000,90.000000
4.316971,-70.000000,0.000000,90.000000
4.333639,-70.000000,0.000000,90.000000
4.350306,-70.000000,0.000000,90.000000
4.366974,-70.000000,0.000000,90.000000
4.383642,-70.000000,0.000000,90.000000
4.40031,-70.000000,0.000000,90.000000
4.416977,-70.000000,0.000000,90.000000
4.433644,-70.000000,0.000000,90.000000
4.450311,-70.000000,0.000000,90.000000
4.466979,-70.000000,0.000000,90.000000
4.483646,-70.000000,0.000000,90.000000
4.500314,-70.000000,0.000000,90.000000
4.516982,-70.000000,0.000000,90.000000
4.533648,-70.000000,0.000000,90.000000
4.550317,-70.000000,0.000000,90.000000
4.566985,-70.000000,0.000000,90.000000
4.583653,-70.000000,0.000000,90.000000
4.600321,-70.000000,0.000000,90.000000
4.616988,-70.000000,0.000000,90.000000
4.633656,-70.000000,0.000000,90.000000
4.650323,-70.000000,0.000000,90.000000
4.66699,-70.000000,0.000000,90.000000
4.683657,-70.000000,0.000000,90.000000
4.700325,-70.000000,0.000000,90.000000
4.716992,-70.000000,0.000000,90.000000
4.73366,-70.000000,0.000000,90.000000
4.750328,-70.000000,0.000000,90.000000
4.766994,-70.000000,0.000000,90.000000
4.783662,-70.000000,0.000000,90.000000
4.80033,-70.000000,0.000000,90.000000
4.816998,-70.000000,0.000000,90.000000
4.833665,-70.000000,0.000000,90.000000
4.850332,-70.000000,0.000000,90.000000
4.866999,-70.000000,0.000000,90.000000
4.883666,-70.000000,0.000000,90.000000
4.900333,-70.000000,0.000000,90.000000
4.917,-70.000000,0.000000,90.000000
4.933667,-70.000000,0.000000,90.000000
4.950335,-70.000000,0.000000,90.000000
4.967002,-70.000000,0.000000,90.000000
4.983669,-70.000000,0.000000,90.000000
5.000337,-70.000000,0.000000,90.000000
5.017004,-70.000000,0.000000,90.000000
5.033672,-70.000000,0.000000,90.000000
5.05034,-70.000000,0.000000,90.000000
5.067007,-70.000000,0.000000,90.000000
5.083674,-70.000000,0.000000,90.000000
5.100342,-70.000000,0.000000,90.000000
5.11701,-70.000000,0.000000,90.000000
5.133677,-70.000000,0.000000,90.000000
5.150344,-70.000000,0.000000,90.000000
5.167012,-70.000000,0.000000,90.000000
5.183679,-70.000000,0.000000,90.000000
5.200346,-70.000000,0.000000,90.000000
5.217014,-70.000000,0.000000,90.000000
5.233682,-70.000000,0.000000,90.000000
5.250349,-70.000000,0.000000,90.000000
5.267016,-70.000000,0.000000,90.000000
5.283683,-70.000000,0.000000,90.000000
5.30035,-70.000000,0.000000,90.000000
5.317018,-70.000000,0.000000,90.000000
5.333686,-70.000000,0.000000,90.000000
5.350353,-70.000000,0.000000,90.000000
5.367021,-70.000000,0.000000,90.000000
5.383688,-70.000000,0.000000,90.000000
5.400357,-70.000000,0.000000,90.000000
5.417025,-70.000000,0.000000,90.000000
5.433692,-70.000000,0.000000,90.000000
5.45036,-70.000000,0.000000,90.000000
5.467027,-70.000000,0.000000,90.000000
5.483695,-70.000000,0.000000,90.000000
5.500362,-70.000000,0.000000,90.000000
5.517031,-70.000000,0.000000,90.000000
5.533698,-70.000000,0.000000,90.000000
5.550366,-70.000000,0.000000,90.000000
5.567035,-70.000000,0.000000,90.000000
5.583702,-70.000000,0.000000,90.000000
5.600369,-70.000000,0.000000,90.000000
5.617037,-70.000000,0.000000,90.000000
5.633705,-70.000000,0.000000,90.000000
5.650372,-70.000000,0.000000,90.000000
5.667039,-70.000000,0.000000,90.000000
5.683719,-70.000000,0.000000,90.000000
5.700387,-70.000000,0.000000,90.000000
5.717054,-70.000000,0.000000,90.000000
5.733722,-70.000000,0.000000,90.000000
5.75039,-70.000000,0.000000,90.000000
5.767057,-70.000000,0.000000,90.000000
5.783724,-70.000000,0.000000,90.000000
5.800391,-70.000000,0.000000,90.000000
5.817058,-70.000000,0.000000,90.000000
5.833725,-70.000000,0.000000,90.000000
5.850392,-70.000000,0.000000,90.000000
5.867061,-70.000000,0.000000,90.000000
5.883728,-70.000000,0.000000,90.000000
5.900395,-70.000000,0.000000,90.000000
5.917063,-70.000000,0.000000,90.000000
5.933732,-70.000000,0.000000,90.000000
5.950399,-70.000000,0.000000,90.000000
5.967066,-70.000000,0.000000,90.000000
5.983733,-70.000000,0.000000,90.000000
6.0004,-70.000000,0.000000,90.000000
6.017067,-70.000000,0.000000,90.000000
6.033734,-70.000000,0.000000,90.000000
6.050402,-70.000000,0.000000,90.000000
6.06707,-70.000000,0.000000,90.000000
6.083736,-70.000000,0.000000,90.000000
6.100404,-70.000000,0.000000,90.000000
6.117072,-70.000000,0.000000,90.000000
6.133739,-70.000000,0.000000,90.000000
6.150406,-70.000000,0.000000,90.000000
6.167073,-70.000000,0.000000,90.000000
6.183741,-70.000000,0.000000,90.000000
6.200408,-70.000000,0.000000,90.000000
6.217075,-70.000000,0.000000,90.000000
6.233743,-70.000000,0.000000,90.000000
6.25041,-70.000000,0.000000,90.000000
6.267077,-70.000000,0.000000,90.000000
6.283745,-70.000000,0.000000,90.000000
6.300413,-70.000000,0.000000,90.000000
6.317081,-70.000000,0.000000,90.000000
6.333748,-70.000000,0.000000,90.000000
6.350417,-70.000000,0.000000,90.000000
6.367084,-70.000000,0.000000,90.000000
6.383752,-70.000000,0.000000,90.000000
6.40042,-70.000000,0.000000,90.000000
6.417088,-70.000000,0.000000,90.000000
6.433756,-70.000000,0.000000,90.000000
6.450423,-70.000000,0.000000,90.000000
6.467091,-70.000000,0.000000,90.000000
6.483759,-70.000000,0.000000,90.000000
6.500427,-70.000000,0.000000,90.000000
6.517096,-70.000000,0.000000,90.000000
6.533765,-70.000000,0.000000,90.000000
6.550432,-70.000000,0.000000,90.000000
6.5671,-70.000000,0.000000,90.000000
6.583768,-70.000000,0.000000,90.000000
6.600436,-70.000000,0.000000,90.000000
6.617104,-70.000000,0.000000,90.000000
6.633772,-70.000000,0.000000,90.000000
6.65044,-70.000000,0.000000,90.000000
6.667107,-70.000000,0.000000,90.000000
6.683775,-70.000000,0.000000,90.000000
